category,complete_preservation,condition,constraint_errors,constraint_satisfaction,constraint_total,constraints_satisfied,correct_refusal,element_change_precision,error,error_codes,estimated_cost,expected_status,generation_status,generator_model,generator_provider,host_export_valid,input_tokens,language,latency_ms,musicxml_validity,non_target_preservation,operation_minimality,output_produced,output_tokens,patch_fingerprint,patch_parse,post_fingerprint,preview_valid,processing_latency_ms,provider_latency_ms,raw_output_path,refused,repair_added_cost,repair_attempt_count,repair_attempted,repair_success,repetition,routing,run_id,scope_stress_applied,scope_stress_extra_measures,semantic_patch_fingerprint,task_id,task_success,transaction_valid,unsafe_execution
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,33.09239999998681,1,1.0,1.0,1,0,40cc8b8622e7df3e63fa3cfcfde680b1fb0706ee13463a527856a33b3d1ffdeb,1,8900bd2b5555849cc0550476ecdd20da4cca42589788906e4fb837b724fe3b64,1,33.09239999998681,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_001__zh__r1.json,0,0,0,0,0,1,local_first,pitch_001:zh:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_001,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,33.382499999788706,1,1.0,1.0,1,0,e925c25f4c2dcd10c5d16fb4480ed2523a87bea425cbe9c1d96d1934014b40eb,1,0223a93a9273cfbd899779bb6cc393433a567d5d5eb4f64a36d5a4827fde6cc0,1,33.382499999788706,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_002__en__r1.json,0,0,0,0,0,1,local_first,pitch_002:en:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_002,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,32.77090000028693,1,1.0,1.0,1,0,4978ab86621c7548bac8201e31c049305a98c4ab585b2e698847dcfec41f2a3c,1,0223a93a9273cfbd899779bb6cc393433a567d5d5eb4f64a36d5a4827fde6cc0,1,32.77090000028693,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_002__zh__r1.json,0,0,0,0,0,1,local_first,pitch_002:zh:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_002,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,33.39320000031876,1,1.0,1.0,1,0,9506dda9f8bdff3e62c81df82cefcd4140bb9f5d93f1db1110e6b3c5e4460c9c,1,ac32ea936731ee35e0a6be2915a90fbd35b9a82c5f090590aef785ece8f8c529,1,33.39320000031876,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_003__en__r1.json,0,0,0,0,0,1,local_first,pitch_003:en:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_003,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,33.830700000180514,1,1.0,1.0,1,0,2cebcfbe8ac11da632d5a53a0115913c91bae96b39b3f33cbb27323f0140393d,1,ac32ea936731ee35e0a6be2915a90fbd35b9a82c5f090590aef785ece8f8c529,1,33.830700000180514,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_003__zh__r1.json,0,0,0,0,0,1,local_first,pitch_003:zh:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_003,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,51.456299999699695,1,1.0,1.0,1,0,96c10349931f4b13e460bac95185c649cbf1681d90714aadf0e066ddd0bee254,1,5fa54db56c56dadb805cb93fa5fb2ad27a3a3c1643318cc98299cda116d19c97,1,51.456299999699695,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_004__en__r1.json,0,0,0,0,0,1,local_first,pitch_004:en:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_004,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,32.53529999983584,1,1.0,1.0,1,0,5141d6e3350018d5acfdce8c8286f73e5fbd3e015a430e0cd3558dae24110ec7,1,5fa54db56c56dadb805cb93fa5fb2ad27a3a3c1643318cc98299cda116d19c97,1,32.53529999983584,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_004__zh__r1.json,0,0,0,0,0,1,local_first,pitch_004:zh:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_004,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,34.44049999961862,1,1.0,1.0,1,0,832723ec2eb8872c45beeacefb7f73349c43794d979be1b9948498f74edc39b8,1,081b48bd422e6a0ccca390bf55641fed9c8ac59dc64dae3f8f412f5b64f28e52,1,34.44049999961862,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_005__en__r1.json,0,0,0,0,0,1,local_first,pitch_005:en:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_005,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,33.61550000045099,1,1.0,1.0,1,0,54c2a7920b311c785cda9bf3d868c012f3e9c72c66a807e37bb072c9aa4fe99d,1,081b48bd422e6a0ccca390bf55641fed9c8ac59dc64dae3f8f412f5b64f28e52,1,33.61550000045099,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_005__zh__r1.json,0,0,0,0,0,1,local_first,pitch_005:zh:r1,1,2,55850cb79717082ee757334ddd402fb6a0094d963d3fcfcd6353fc580a81fc3f,pitch_005,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,33.93999999934749,1,1.0,1.0,1,0,8dc8e661e0c8de15106d6ec6994b64e9c2a73fc0d59b6079adf9778495b3570e,1,4375ea0269003382cae538b4145d469b342c34f5f33f7f4d3024be376c380522,1,33.93999999934749,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_001__en__r1.json,0,0,0,0,0,1,local_first,rhythm_001:en:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_001,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,32.41119999984221,1,1.0,1.0,1,0,4d1dc96d526e90a7bc7d8d0e4fc789bf0b1e5132124c96cfdd79326dbf5b0c88,1,4375ea0269003382cae538b4145d469b342c34f5f33f7f4d3024be376c380522,1,32.41119999984221,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_001__zh__r1.json,0,0,0,0,0,1,local_first,rhythm_001:zh:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_001,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,32.81169999991107,1,1.0,1.0,1,0,2a8c5fa76b31bf097caf03fd729bbf9aac5ff7575b008a038f37f026313e1a0d,1,0ce84ed0478428442328e400359cb7ae72e86be82ce0819eff2b2fcf81181a1f,1,32.81169999991107,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_002__en__r1.json,0,0,0,0,0,1,local_first,rhythm_002:en:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_002,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,33.923500000128115,1,1.0,1.0,1,0,b888324cdfed3b87de31e1d97345fc4b245631bc6ab495d6ce058801002ef496,1,0ce84ed0478428442328e400359cb7ae72e86be82ce0819eff2b2fcf81181a1f,1,33.923500000128115,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_002__zh__r1.json,0,0,0,0,0,1,local_first,rhythm_002:zh:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_002,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,36.01699999944685,1,1.0,1.0,1,0,fbe7dfbdaf1aa9bb8fcf8a14eaff5703b4a269613e5ca66a1f5a7b2b09983d90,1,ca01d65e0c9f7bbcb871659b0e7cf169bc6e4be53b7999b9ac6e0972ffca12a7,1,36.01699999944685,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_003__en__r1.json,0,0,0,0,0,1,local_first,rhythm_003:en:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_003,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,37.76529999959166,1,1.0,1.0,1,0,823b81d1a14b9f046a30da30aab6c5411cfe7972652487216c82d8baf3924751,1,ca01d65e0c9f7bbcb871659b0e7cf169bc6e4be53b7999b9ac6e0972ffca12a7,1,37.76529999959166,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_003__zh__r1.json,0,0,0,0,0,1,local_first,rhythm_003:zh:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_003,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,35.33960000004299,1,1.0,1.0,1,0,e76818f6dc1b4d292f3fb3331f460c87d42c90dcf3d2aedbcbdcd623b8353e47,1,d9cc66da248b6043f8036e5f91df77ef62d6a5913c72ea85c1ea230981b48de1,1,35.33960000004299,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_004__en__r1.json,0,0,0,0,0,1,local_first,rhythm_004:en:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_004,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,37.216100000478036,1,1.0,1.0,1,0,206d39b6473b314300b1d6019c7488590b44ca1d86a658f46f87480a5b62ce7e,1,d9cc66da248b6043f8036e5f91df77ef62d6a5913c72ea85c1ea230981b48de1,1,37.216100000478036,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_004__zh__r1.json,0,0,0,0,0,1,local_first,rhythm_004:zh:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_004,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,33.70530000029248,1,1.0,1.0,1,0,02f16528d63168c7bbb5b3a753e8eb21f14b4bb08aafc08dc51458215b351e6d,1,caaa6eacfad0a29ce4ff16141b927a7438621b320fc6d02e873971bcf76c554a,1,33.70530000029248,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_005__en__r1.json,0,0,0,0,0,1,local_first,rhythm_005:en:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_005,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,36.90459999961604,1,1.0,1.0,1,0,de0fef6bb51f420507acaddd9a1d0bbe2e0cdf2c8baeb0d3efdb3743aed06fd4,1,caaa6eacfad0a29ce4ff16141b927a7438621b320fc6d02e873971bcf76c554a,1,36.90459999961604,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_005__zh__r1.json,0,0,0,0,0,1,local_first,rhythm_005:zh:r1,1,1,fc645ac691cb52609ddd2375ef7644635e38267ccaf0161519e98b9c77007719,rhythm_005,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,0.8571428571428571,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,74.48529999965103,1,1.0,0.8571428571428571,1,0,7bf961dde75493ef4090b385ea31feb8da8b4bb22803b1e901db12854b760d3c,1,8155790d7ead9e8077f8f5de080b97a440bd3054ebd0160be4b0a7de722a24b2,1,74.48529999965103,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_006__en__r1.json,0,0,0,0,0,1,local_first,pitch_006:en:r1,1,2,ad150c7af12b0781fd8499fb1a7d4b58a365afa4cafc7ed1f131fbe32dd651d2,pitch_006,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,0.8571428571428571,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,73.70850000006612,1,1.0,0.8571428571428571,1,0,77d5f525a2d065e85ac0b86e7685456e0b5713ff92d7db2acdc2f550e924d25f,1,8155790d7ead9e8077f8f5de080b97a440bd3054ebd0160be4b0a7de722a24b2,1,73.70850000006612,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_006__zh__r1.json,0,0,0,0,0,1,local_first,pitch_006:zh:r1,1,2,ad150c7af12b0781fd8499fb1a7d4b58a365afa4cafc7ed1f131fbe32dd651d2,pitch_006,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,87.05660000032367,1,1.0,1.0,1,0,feabb07d1b7223b2a52c86de5fcd7a2630e4b39cd0a3dbcbdc449c12dc504ea9,1,d1fd884dc7857ce14beec703d08a5302e1eb580bf843d043e2ea45c245cff6c7,1,87.05660000032367,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_006__en__r1.json,0,0,0,0,0,1,local_first,rhythm_006:en:r1,1,3,3cef603bcf788818c59801ed97af6a36c71b65cf5b90c75d51a010bd2ea37df6,rhythm_006,1,1,0
rhythm_duration,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,75.98699999925884,1,1.0,1.0,1,0,fc06b6a84a5e232b17f5d1d0de76417a2e6f0807cfeff765cd14846409ba2cbe,1,d1fd884dc7857ce14beec703d08a5302e1eb580bf843d043e2ea45c245cff6c7,1,75.98699999925884,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/rhythm_006__zh__r1.json,0,0,0,0,0,1,local_first,rhythm_006:zh:r1,1,3,3cef603bcf788818c59801ed97af6a36c71b65cf5b90c75d51a010bd2ea37df6,rhythm_006,1,1,0
key_harmony,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,71.70029999997496,1,1.0,1.0,1,0,8a3c359179a6373221591a598c365a5406312bd8ddd6e72d00315458523e9481,1,4b83047c4717b6f2f58d6575ea19a3b5ad8850fce2769c74327ce4c7400de405,1,71.70029999997496,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/key_006__en__r1.json,0,0,0,0,0,1,local_first,key_006:en:r1,0,,c84b9fb046ec10cf76e0c677aaf0052ac4cb1ac7f3418684c3e9f4689a9fd79c,key_006,1,1,0
key_harmony,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,69.71460000022489,1,1.0,1.0,1,0,b0cafbbe8006d656fd9fffe8438529dbd4ed8a6d232a0747e563073678dd38a1,1,4b83047c4717b6f2f58d6575ea19a3b5ad8850fce2769c74327ce4c7400de405,1,69.71460000022489,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/key_006__zh__r1.json,0,0,0,0,0,1,local_first,key_006:zh:r1,0,,c84b9fb046ec10cf76e0c677aaf0052ac4cb1ac7f3418684c3e9f4689a9fd79c,key_006,1,1,0
voice_texture,1,interactive_runtime_acceptance,,1.0,8,8,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,92.58030000000872,1,1.0,1.0,1,0,3fa09536697b2633307c9aabc4306c217960013756060063c1720c6687015c15,1,67024a0ff45e8588d13238d90ec4a3eef85d3ed5009dfa74264003bb7a92348a,1,92.58030000000872,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/voice_001__en__r1.json,0,0,0,0,0,1,local_first,voice_001:en:r1,1,2,e0b7446f3d25a1f582f66fdcc6caa816560846067f87e5f616dbe913126b3c5b,voice_001,1,1,0
voice_texture,1,interactive_runtime_acceptance,,1.0,8,8,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,91.13720000004832,1,1.0,1.0,1,0,7f7ae29ee3dbdbc774b2cc12d4806ec2c3983317a55e8d7d19d8574c1da38d21,1,67024a0ff45e8588d13238d90ec4a3eef85d3ed5009dfa74264003bb7a92348a,1,91.13720000004832,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/voice_001__zh__r1.json,0,0,0,0,0,1,local_first,voice_001:zh:r1,1,2,e0b7446f3d25a1f582f66fdcc6caa816560846067f87e5f616dbe913126b3c5b,voice_001,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,80.95950000006269,1,1.0,1.0,1,0,0c782e15bc8ad0830bb6c0890aedb765a9672f64775f804e697906a78dc20625,1,ea17853620ee34dfb7ea5844c9c5e01f510f4d383d83efd7ad27c4a37b08a0ef,1,80.95950000006269,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/dynamics_006__en__r1.json,0,0,0,0,0,1,local_first,dynamics_006:en:r1,0,,ba61859883bf5d15ad8d5e7bd2d1aec1c9b28f5a5f17bec76018e40b5781220d,dynamics_006,1,1,0
dynamics_articulation,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,76.11040000028879,1,1.0,1.0,1,0,2d1b2b27476fde614ddf264e8bdd01c719b1432e4452871f3827f839b3539026,1,ea17853620ee34dfb7ea5844c9c5e01f510f4d383d83efd7ad27c4a37b08a0ef,1,76.11040000028879,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/dynamics_006__zh__r1.json,0,0,0,0,0,1,local_first,dynamics_006:zh:r1,0,,ba61859883bf5d15ad8d5e7bd2d1aec1c9b28f5a5f17bec76018e40b5781220d,dynamics_006,1,1,0
insertion_deletion,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,101.83509999933449,1,1.0,1.0,1,0,b6bf9c2e4b25ae798bc9efb3ed4b34ad7a9dfdd9f422df914e40cd93594c20af,1,cd8c1486c4a71452e1dd401ffe2f30e1e90346111da57b59feec409600b8fdcd,1,101.83509999933449,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/insertion_006__en__r1.json,0,0,0,0,0,1,local_first,insertion_006:en:r1,1,3,78488754397ee9d75ce8db9a3b89723fd9ad87dfb2018279ec11155edaeb1d57,insertion_006,1,1,0
insertion_deletion,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,92.40380000028381,1,1.0,1.0,1,0,d18c672e575859ed4eddad5d74276f36c7610c6e596d823627f7c67b30d6b5ae,1,cd8c1486c4a71452e1dd401ffe2f30e1e90346111da57b59feec409600b8fdcd,1,92.40380000028381,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/insertion_006__zh__r1.json,0,0,0,0,0,1,local_first,insertion_006:zh:r1,1,3,78488754397ee9d75ce8db9a3b89723fd9ad87dfb2018279ec11155edaeb1d57,insertion_006,1,1,0
ties_slurs_ornaments,1,interactive_runtime_acceptance,,1.0,4,4,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,51.189200000408164,1,1.0,1.0,1,0,8a9fe2feb5920bcab007ffa265d9b54b3951c6304932c484faf244290942d84f,1,9cd7914b7b6f3f69721cefb6a6357145613407fc253081897a975a6342a2d5d4,1,51.189200000408164,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/ties_001__en__r1.json,0,0,0,0,0,1,local_first,ties_001:en:r1,1,2,20dc6c7b9b9fce6a4530991911bd293406185d9b446147c2cfbc6115e23435bf,ties_001,1,1,0
ties_slurs_ornaments,1,interactive_runtime_acceptance,,1.0,4,4,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,49.63859999952547,1,1.0,1.0,1,0,0ba6f3d226d9768a8a448369569a8d9904522e4c1fe4448871fe9c4b4215323e,1,9cd7914b7b6f3f69721cefb6a6357145613407fc253081897a975a6342a2d5d4,1,49.63859999952547,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/ties_001__zh__r1.json,0,0,0,0,0,1,local_first,ties_001:zh:r1,1,2,20dc6c7b9b9fce6a4530991911bd293406185d9b446147c2cfbc6115e23435bf,ties_001,1,1,0
meter_measure_structure,1,interactive_runtime_acceptance,,1.0,9,9,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,43.08430000037333,1,1.0,1.0,1,0,1b070b711c63f0a61b0fe01401da93ca22d205b4149bd39e0ebb7c52f94cd691,1,49333e3b8bd8584f106bb1d8de1cbf7520bfca4a34933664ebef3a7bc86b14bc,1,43.08430000037333,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/meter_001__en__r1.json,0,0,0,0,0,1,local_first,meter_001:en:r1,0,,97fdafe39a56c75e93b51c0236d2fc8699b59e85b32a988d1ee61a82c1b6c593,meter_001,1,1,0
meter_measure_structure,1,interactive_runtime_acceptance,,1.0,9,9,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,43.49240000010468,1,1.0,1.0,1,0,04a11f9ca45791093b74899c8f8856c3c18efb4b6b66446c64c671e253785d75,1,49333e3b8bd8584f106bb1d8de1cbf7520bfca4a34933664ebef3a7bc86b14bc,1,43.49240000010468,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/meter_001__zh__r1.json,0,0,0,0,0,1,local_first,meter_001:zh:r1,0,,97fdafe39a56c75e93b51c0236d2fc8699b59e85b32a988d1ee61a82c1b6c593,meter_001,1,1,0
compound_multi_step,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,66.606899999897,1,1.0,1.0,1,0,4c202493be02cacd29f2893827c72d756b09d5aab1bb43160a0c327c0c2fcec6,1,4c44c8328b33d2a860fc5014da7ed8c4656f339098ee5711d2449c0909ce88a1,1,66.606899999897,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/compound_001__en__r1.json,0,0,0,0,0,1,local_first,compound_001:en:r1,1,3,f02add4870808625eb9dfcc9ae01e387f338a1abfdd05b0672e4af7a309eb298,compound_001,1,1,0
compound_multi_step,1,interactive_runtime_acceptance,,1.0,3,3,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,49.07639999964886,1,1.0,1.0,1,0,0f6803d8cf86d71006843c88597099b1b7ec990c73cf60221a9c8355e149cfd8,1,4c44c8328b33d2a860fc5014da7ed8c4656f339098ee5711d2449c0909ce88a1,1,49.07639999964886,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/compound_001__zh__r1.json,0,0,0,0,0,1,local_first,compound_001:zh:r1,1,3,f02add4870808625eb9dfcc9ae01e387f338a1abfdd05b0672e4af7a309eb298,compound_001,1,1,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,en,0.4923000005874201,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.4923000005874201,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/conflict_006__en__r1.json,1,0,0,0,0,1,local_first,conflict_006:en:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_006,1,0,0
conflicting_or_unsupported,1,interactive_runtime_acceptance,,1.0,1,1,1,1.0,,,0.0,refuse,refused,seraedit_rule_v1,local_rule,0,0,zh,0.2629000000524684,,1.0,1.0,0,0,74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b,0,refused,0,0.2629000000524684,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/conflict_006__zh__r1.json,1,0,0,0,0,1,local_first,conflict_006:zh:r1,0,,d07935fefb9eb378b16d51bcd1510040077a17127c632f31657c65ebe9093765,conflict_006,1,0,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,en,47.57950000021083,1,1.0,1.0,1,0,4e0d7f0a155ae59623c6802e05dde2cf6765e5e81b1e73d6c5a2d7616c4d5472,1,ecf2a3c83b6224f1a7c887f4ab6e3c93fb84760ff46e38e576f29c163f91d4d4,1,47.57950000021083,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_007__en__r1.json,0,0,0,0,0,1,local_first,pitch_007:en:r1,1,2,aa502f29490ff4552d2f0a9fdada35c31a76c14ee543e4beb26b0c9188bc4f51,pitch_007,1,1,0
pitch_transposition,1,interactive_runtime_acceptance,,1.0,2,2,0,1.0,,,0.0,success,generated,seraedit_rule_v1,local_rule,1,0,zh,47.7694999999585,1,1.0,1.0,1,0,e8b47cf97050fde80ebee5eddf0b92d6748178e697536c94d53096698a53a210,1,ecf2a3c83b6224f1a7c887f4ab6e3c93fb84760ff46e38e576f29c163f91d4d4,1,47.7694999999585,0.0,experiments/runtime_acceptance_host_roundtrip_scope_v2_20260826/raw_outputs/pitch_007__zh__r1.json,0,0,0,0,0,1,local_first,pitch_007:zh:r1,1,2,aa502f29490ff4552d2f0a9fdada35c31a76c14ee543e4beb26b0c9188bc4f51,pitch_007,1,1,0
