run_id,task_id,category,condition,provider,model,repetition,result_class,complete_preservation,constraint_satisfaction,constraint_total,constraints_satisfied,correct_refusal,element_change_precision,error,error_codes,estimated_cost,expected_status,input_tokens,latency_ms,musicxml_validity,non_target_preservation,operation_minimality,output_produced,output_tokens,patch_parse,processing_latency_ms,provider_latency_ms,refused,repair_added_cost,repair_attempt_count,repair_attempted,repair_success,task_success,unsafe_execution
rhythm_006:sera_full:r1,rhythm_006,rhythm_duration,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,46.06199999398086,1,1.0,1.0,1,0,1,46.06199999398086,0.0,0,0,0,0,0,1,0
key_006:full_rewrite:r1,key_006,key_harmony,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,17.587800000910647,1,1.0,1.0,1,0,,17.587800000910647,0.0,0,0,0,0,0,1,0
key_006:patch_only:r1,key_006,key_harmony,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,5.038499992224388,1,1.0,1.0,1,0,1,5.038499992224388,0.0,0,0,0,0,0,1,0
key_006:sera_full:r1,key_006,key_harmony,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,63.75849999312777,1,1.0,1.0,1,0,1,63.75849999312777,0.0,0,0,0,0,0,1,0
voice_001:full_rewrite:r1,voice_001,voice_texture,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,8,8,0,1.0,,,0.0,success,0,60.62380000366829,1,1.0,1.0,1,0,,60.62380000366829,0.0,0,0,0,0,0,1,0
voice_001:patch_only:r1,voice_001,voice_texture,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,8,8,0,1.0,,,0.0,success,0,5.06860000314191,1,1.0,1.0,1,0,1,5.06860000314191,0.0,0,0,0,0,0,1,0
voice_001:sera_full:r1,voice_001,voice_texture,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,8,8,0,1.0,,,0.0,success,0,49.88970000704285,1,1.0,1.0,1,0,1,49.88970000704285,0.0,0,0,0,0,0,1,0
dynamics_006:full_rewrite:r1,dynamics_006,dynamics_articulation,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,29.408100002910942,1,1.0,1.0,1,0,,29.408100002910942,0.0,0,0,0,0,0,1,0
dynamics_006:patch_only:r1,dynamics_006,dynamics_articulation,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,10.88990000425838,1,1.0,1.0,1,0,1,10.88990000425838,0.0,0,0,0,0,0,1,0
dynamics_006:sera_full:r1,dynamics_006,dynamics_articulation,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,66.81630000821315,1,1.0,1.0,1,0,1,66.81630000821315,0.0,0,0,0,0,0,1,0
insertion_006:patch_only:r1,insertion_006,insertion_deletion,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,5.688999997801147,1,1.0,1.0,1,0,1,5.688999997801147,0.0,0,0,0,0,0,1,0
insertion_006:full_rewrite:r1,insertion_006,insertion_deletion,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,37.78190001321491,1,1.0,1.0,1,0,,37.78190001321491,0.0,0,0,0,0,0,1,0
ties_001:full_rewrite:r1,ties_001,ties_slurs_ornaments,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,14.55089999944903,1,1.0,1.0,1,0,,14.55089999944903,0.0,0,0,0,0,0,1,0
insertion_006:sera_full:r1,insertion_006,insertion_deletion,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,86.89640001102816,1,1.0,1.0,1,0,1,86.89640001102816,0.0,0,0,0,0,0,1,0
ties_001:patch_only:r1,ties_001,ties_slurs_ornaments,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,3.180699990480207,1,1.0,1.0,1,0,1,3.180699990480207,0.0,0,0,0,0,0,1,0
meter_001:full_rewrite:r1,meter_001,meter_measure_structure,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,20.654199994169176,1,1.0,1.0,1,0,,20.654199994169176,0.0,0,0,0,0,0,1,0
meter_001:patch_only:r1,meter_001,meter_measure_structure,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,2.7542000025277957,1,1.0,1.0,1,0,1,2.7542000025277957,0.0,0,0,0,0,0,1,0
ties_001:sera_full:r1,ties_001,ties_slurs_ornaments,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,49.06900000059977,1,1.0,1.0,1,0,1,49.06900000059977,0.0,0,0,0,0,0,1,0
meter_001:sera_full:r1,meter_001,meter_measure_structure,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,33.14059998956509,1,1.0,1.0,1,0,1,33.14059998956509,0.0,0,0,0,0,0,1,0
compound_001:full_rewrite:r1,compound_001,compound_multi_step,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,30.592499999329448,1,1.0,1.0,1,0,,30.592499999329448,0.0,0,0,0,0,0,1,0
compound_001:patch_only:r1,compound_001,compound_multi_step,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,3.343699994729832,1,1.0,1.0,1,0,1,3.343699994729832,0.0,0,0,0,0,0,1,0
compound_001:sera_full:r1,compound_001,compound_multi_step,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,25.424000006751157,1,1.0,1.0,1,0,1,25.424000006751157,0.0,0,0,0,0,0,1,0
conflict_006:full_rewrite:r1,conflict_006,conflicting_or_unsupported,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,1,1,1,1.0,,,0.0,refuse,0,0.0015999976312741637,,1.0,1.0,0,0,,0.0015999976312741637,0.0,1,0,0,0,0,1,0
conflict_006:patch_only:r1,conflict_006,conflicting_or_unsupported,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,1,1,1,1.0,,,0.0,refuse,0,0.0012999953469261527,,1.0,1.0,0,0,,0.0012999953469261527,0.0,1,0,0,0,0,1,0
conflict_006:sera_full:r1,conflict_006,conflicting_or_unsupported,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,1,1,1,1.0,,,0.0,refuse,0,0.001500011421740055,,1.0,1.0,0,0,,0.001500011421740055,0.0,1,0,0,0,0,1,0
pitch_007:full_rewrite:r1,pitch_007,pitch_transposition,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,9.544200001982972,1,1.0,1.0,1,0,,9.544200001982972,0.0,0,0,0,0,0,1,0
pitch_007:patch_only:r1,pitch_007,pitch_transposition,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,2.848199990694411,1,1.0,1.0,1,0,1,2.848199990694411,0.0,0,0,0,0,0,1,0
pitch_007:sera_full:r1,pitch_007,pitch_transposition,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,31.921499990858138,1,1.0,1.0,1,0,1,31.921499990858138,0.0,0,0,0,0,0,1,0
rhythm_007:full_rewrite:r1,rhythm_007,rhythm_duration,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,19.785099997534417,1,1.0,1.0,1,0,,19.785099997534417,0.0,0,0,0,0,0,1,0
rhythm_007:patch_only:r1,rhythm_007,rhythm_duration,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,4.031000004033558,1,1.0,1.0,1,0,1,4.031000004033558,0.0,0,0,0,0,0,1,0
rhythm_007:sera_full:r1,rhythm_007,rhythm_duration,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,25.583299997379072,1,1.0,1.0,1,0,1,25.583299997379072,0.0,0,0,0,0,0,1,0
key_007:full_rewrite:r1,key_007,key_harmony,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,11.09339999675285,1,1.0,1.0,1,0,,11.09339999675285,0.0,0,0,0,0,0,1,0
key_007:patch_only:r1,key_007,key_harmony,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,3.3617000008234754,1,1.0,1.0,1,0,1,3.3617000008234754,0.0,0,0,0,0,0,1,0
key_007:sera_full:r1,key_007,key_harmony,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,27.04299999459181,1,1.0,1.0,1,0,1,27.04299999459181,0.0,0,0,0,0,0,1,0
voice_002:patch_only:r1,voice_002,voice_texture,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,3.499400001601316,1,1.0,1.0,1,0,1,3.499400001601316,0.0,0,0,0,0,0,1,0
voice_002:full_rewrite:r1,voice_002,voice_texture,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,20.07350001076702,1,1.0,1.0,1,0,,20.07350001076702,0.0,0,0,0,0,0,1,0
voice_002:sera_full:r1,voice_002,voice_texture,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,31.211900000926107,1,1.0,1.0,1,0,1,31.211900000926107,0.0,0,0,0,0,0,1,0
dynamics_007:full_rewrite:r1,dynamics_007,dynamics_articulation,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,58.12229998991825,1,1.0,1.0,1,0,,58.12229998991825,0.0,0,0,0,0,0,1,0
dynamics_007:patch_only:r1,dynamics_007,dynamics_articulation,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,3.2627000036882237,1,1.0,1.0,1,0,1,3.2627000036882237,0.0,0,0,0,0,0,1,0
dynamics_007:sera_full:r1,dynamics_007,dynamics_articulation,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,25.757099996553734,1,1.0,1.0,1,0,1,25.757099996553734,0.0,0,0,0,0,0,1,0
insertion_007:full_rewrite:r1,insertion_007,insertion_deletion,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,16.45400001143571,1,1.0,1.0,1,0,,16.45400001143571,0.0,0,0,0,0,0,1,0
insertion_007:patch_only:r1,insertion_007,insertion_deletion,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,3.238199991756119,1,1.0,1.0,1,0,1,3.238199991756119,0.0,0,0,0,0,0,1,0
insertion_007:sera_full:r1,insertion_007,insertion_deletion,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,30.570900009479374,1,1.0,1.0,1,0,1,30.570900009479374,0.0,0,0,0,0,0,1,0
ties_002:full_rewrite:r1,ties_002,ties_slurs_ornaments,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,11.640700002317317,1,1.0,1.0,1,0,,11.640700002317317,0.0,0,0,0,0,0,1,0
ties_002:patch_only:r1,ties_002,ties_slurs_ornaments,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,3.6620999890146777,1,1.0,1.0,1,0,1,3.6620999890146777,0.0,0,0,0,0,0,1,0
ties_002:sera_full:r1,ties_002,ties_slurs_ornaments,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,32.50100000877865,1,1.0,1.0,1,0,1,32.50100000877865,0.0,0,0,0,0,0,1,0
meter_002:full_rewrite:r1,meter_002,meter_measure_structure,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,9.584800005541183,1,1.0,1.0,1,0,,9.584800005541183,0.0,0,0,0,0,0,1,0
meter_002:patch_only:r1,meter_002,meter_measure_structure,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,3.8379000034183264,1,1.0,1.0,1,0,1,3.8379000034183264,0.0,0,0,0,0,0,1,0
meter_002:sera_full:r1,meter_002,meter_measure_structure,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,26.216199999907985,1,1.0,1.0,1,0,1,26.216199999907985,0.0,0,0,0,0,0,1,0
compound_002:patch_only:r1,compound_002,compound_multi_step,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,5.906499995035119,1,1.0,1.0,1,0,1,5.906499995035119,0.0,0,0,0,0,0,1,0
compound_002:full_rewrite:r1,compound_002,compound_multi_step,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,11.797699989983812,1,1.0,1.0,1,0,,11.797699989983812,0.0,0,0,0,0,0,1,0
compound_002:sera_full:r1,compound_002,compound_multi_step,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,42.70249999535736,1,1.0,1.0,1,0,1,42.70249999535736,0.0,0,0,0,0,0,1,0
conflict_007:full_rewrite:r1,conflict_007,conflicting_or_unsupported,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,1,1,1,1.0,,,0.0,refuse,0,0.0012999953469261527,,1.0,1.0,0,0,,0.0012999953469261527,0.0,1,0,0,0,0,1,0
conflict_007:patch_only:r1,conflict_007,conflicting_or_unsupported,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,1,1,1,1.0,,,0.0,refuse,0,0.0026000052457675338,,1.0,1.0,0,0,,0.0026000052457675338,0.0,1,0,0,0,0,1,0
conflict_007:sera_full:r1,conflict_007,conflicting_or_unsupported,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,1,1,1,1.0,,,0.0,refuse,0,0.0018999999156221747,,1.0,1.0,0,0,,0.0018999999156221747,0.0,1,0,0,0,0,1,0
pitch_008:full_rewrite:r1,pitch_008,pitch_transposition,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,9.97349999670405,1,1.0,1.0,1,0,,9.97349999670405,0.0,0,0,0,0,0,1,0
pitch_008:patch_only:r1,pitch_008,pitch_transposition,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,4.419300006702542,1,1.0,1.0,1,0,1,4.419300006702542,0.0,0,0,0,0,0,1,0
pitch_008:sera_full:r1,pitch_008,pitch_transposition,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,36.77959999185987,1,1.0,1.0,1,0,1,36.77959999185987,0.0,0,0,0,0,0,1,0
rhythm_008:full_rewrite:r1,rhythm_008,rhythm_duration,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,23.818699992261827,1,1.0,1.0,1,0,,23.818699992261827,0.0,0,0,0,0,0,1,0
rhythm_008:patch_only:r1,rhythm_008,rhythm_duration,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,5.2183000079821795,1,1.0,1.0,1,0,1,5.2183000079821795,0.0,0,0,0,0,0,1,0
rhythm_008:sera_full:r1,rhythm_008,rhythm_duration,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,43.70920000656042,1,1.0,1.0,1,0,1,43.70920000656042,0.0,0,0,0,0,0,1,0
key_008:full_rewrite:r1,key_008,key_harmony,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,28.959600007510744,1,1.0,1.0,1,0,,28.959600007510744,0.0,0,0,0,0,0,1,0
key_008:patch_only:r1,key_008,key_harmony,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,5.25680001010187,1,1.0,1.0,1,0,1,5.25680001010187,0.0,0,0,0,0,0,1,0
key_008:sera_full:r1,key_008,key_harmony,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,69.70469999941997,1,1.0,1.0,1,0,1,69.70469999941997,0.0,0,0,0,0,0,1,0
voice_003:full_rewrite:r1,voice_003,voice_texture,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,8,8,0,1.0,,,0.0,success,0,13.44400001107715,1,1.0,1.0,1,0,,13.44400001107715,0.0,0,0,0,0,0,1,0
voice_003:patch_only:r1,voice_003,voice_texture,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,8,8,0,1.0,,,0.0,success,0,4.639199993107468,1,1.0,1.0,1,0,1,4.639199993107468,0.0,0,0,0,0,0,1,0
ties_003:full_rewrite:r1,ties_003,ties_slurs_ornaments,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,26.397900001029484,1,1.0,1.0,1,0,,26.397900001029484,0.0,0,0,0,0,0,1,0
voice_003:sera_full:r1,voice_003,voice_texture,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,8,8,0,1.0,,,0.0,success,0,77.2541999904206,1,1.0,1.0,1,0,1,77.2541999904206,0.0,0,0,0,0,0,1,0
ties_003:patch_only:r1,ties_003,ties_slurs_ornaments,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,3.797899989876896,1,1.0,1.0,1,0,1,3.797899989876896,0.0,0,0,0,0,0,1,0
meter_003:patch_only:r1,meter_003,meter_measure_structure,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,3.2781000045360997,1,1.0,1.0,1,0,1,3.2781000045360997,0.0,0,0,0,0,0,1,0
ties_003:sera_full:r1,ties_003,ties_slurs_ornaments,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,69.76670000585727,1,1.0,1.0,1,0,1,69.76670000585727,0.0,0,0,0,0,0,1,0
meter_003:full_rewrite:r1,meter_003,meter_measure_structure,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,67.41030000557657,1,1.0,1.0,1,0,,67.41030000557657,0.0,0,0,0,0,0,1,0
meter_003:sera_full:r1,meter_003,meter_measure_structure,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,73.86509999923874,1,1.0,1.0,1,0,1,73.86509999923874,0.0,0,0,0,0,0,1,0
compound_003:patch_only:r1,compound_003,compound_multi_step,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,10.790100001031533,1,1.0,1.0,1,0,1,10.790100001031533,0.0,0,0,0,0,0,1,0
compound_003:full_rewrite:r1,compound_003,compound_multi_step,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,29.31509999325499,1,1.0,1.0,1,0,,29.31509999325499,0.0,0,0,0,0,0,1,0
compound_003:sera_full:r1,compound_003,compound_multi_step,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,92.78190000622999,1,1.0,1.0,1,0,1,92.78190000622999,0.0,0,0,0,0,0,1,0
voice_004:full_rewrite:r1,voice_004,voice_texture,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,22.111800004495308,1,1.0,1.0,1,0,,22.111800004495308,0.0,0,0,0,0,0,1,0
voice_004:patch_only:r1,voice_004,voice_texture,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,2.950900001451373,1,1.0,1.0,1,0,1,2.950900001451373,0.0,0,0,0,0,0,1,0
ties_004:full_rewrite:r1,ties_004,ties_slurs_ornaments,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,12.988100002985448,1,1.0,1.0,1,0,,12.988100002985448,0.0,0,0,0,0,0,1,0
voice_004:sera_full:r1,voice_004,voice_texture,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,61.054699996020645,1,1.0,1.0,1,0,1,61.054699996020645,0.0,0,0,0,0,0,1,0
ties_004:patch_only:r1,ties_004,ties_slurs_ornaments,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,3.766699999687262,1,1.0,1.0,1,0,1,3.766699999687262,0.0,0,0,0,0,0,1,0
voice_005:full_rewrite:r1,voice_005,voice_texture,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,29.542200005380437,1,1.0,1.0,1,0,,29.542200005380437,0.0,0,0,0,0,0,1,0
ties_004:sera_full:r1,ties_004,ties_slurs_ornaments,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,4,4,0,1.0,,,0.0,success,0,45.097599999280646,1,1.0,1.0,1,0,1,45.097599999280646,0.0,0,0,0,0,0,1,0
voice_005:patch_only:r1,voice_005,voice_texture,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,3.341600007843226,1,1.0,1.0,1,0,1,3.341600007843226,0.0,0,0,0,0,0,1,0
voice_005:sera_full:r1,voice_005,voice_texture,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,34.09240000473801,1,1.0,1.0,1,0,1,34.09240000473801,0.0,0,0,0,0,0,1,0
pitch_009:patch_only:r1,pitch_009,pitch_transposition,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,2.5170000008074567,1,1.0,1.0,1,0,1,2.5170000008074567,0.0,0,0,0,0,0,1,0
pitch_009:sera_full:r1,pitch_009,pitch_transposition,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,21.979700002702884,1,1.0,1.0,1,0,1,21.979700002702884,0.0,0,0,0,0,0,1,0
pitch_009:full_rewrite:r1,pitch_009,pitch_transposition,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,9.664099998190068,1,1.0,1.0,1,0,,9.664099998190068,0.0,0,0,0,0,0,1,0
rhythm_009:full_rewrite:r1,rhythm_009,rhythm_duration,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,12.740699996356852,1,1.0,1.0,1,0,,12.740699996356852,0.0,0,0,0,0,0,1,0
rhythm_009:patch_only:r1,rhythm_009,rhythm_duration,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,3.492899995762855,1,1.0,1.0,1,0,1,3.492899995762855,0.0,0,0,0,0,0,1,0
rhythm_009:sera_full:r1,rhythm_009,rhythm_duration,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,36.38920000230428,1,1.0,1.0,1,0,1,36.38920000230428,0.0,0,0,0,0,0,1,0
key_009:full_rewrite:r1,key_009,key_harmony,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,11.114399996586144,1,1.0,1.0,1,0,,11.114399996586144,0.0,0,0,0,0,0,1,0
key_009:patch_only:r1,key_009,key_harmony,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,2.711900000576861,1,1.0,1.0,1,0,1,2.711900000576861,0.0,0,0,0,0,0,1,0
voice_006:full_rewrite:r1,voice_006,voice_texture,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,10.90680000197608,1,1.0,1.0,1,0,,10.90680000197608,0.0,0,0,0,0,0,1,0
voice_006:patch_only:r1,voice_006,voice_texture,patch_only,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,2.7083000022685155,1,1.0,1.0,1,0,1,2.7083000022685155,0.0,0,0,0,0,0,1,0
key_009:sera_full:r1,key_009,key_harmony,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,2,2,0,1.0,,,0.0,success,0,63.036399995326065,1,1.0,1.0,1,0,1,63.036399995326065,0.0,0,0,0,0,0,1,0
dynamics_008:full_rewrite:r1,dynamics_008,dynamics_articulation,full_rewrite,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,3,3,0,1.0,,,0.0,success,0,28.57640000001993,1,1.0,1.0,1,0,,28.57640000001993,0.0,0,0,0,0,0,1,0
voice_006:sera_full:r1,voice_006,voice_texture,sera_full,mock,benchmark-fixture-v2-roundtrip,1,mock_non_formal,1,1.0,6,6,0,1.0,,,0.0,success,0,40.71030000341125,1,1.0,1.0,1,0,1,40.71030000341125,0.0,0,0,0,0,0,1,0
